N_out,P_low,P_upp
0,0.9985501862230559,1.0
1,0.9982592083070443,0.99999999995
2,0.9980120784985677,0.9999998999616544
3,0.9977872772045001,0.9999985523800983
4,0.9975767681654797,0.9999940430022172
5,0.9973764613186977,0.9999853340990872
6,0.9971839266330612,0.9999722460527579
7,0.9969975764042985,0.999954997390579
8,0.9968163037481809,0.9999339388679112
9,0.9966392996033376,0.9999094395596114
10,0.9964659508476169,0.9998818442355527
11,0.9962957794015919,0.999851460515094
12,0.9961284037657738,0.9998185577929656
13,0.9959635136290492,0.9997833704339741
14,0.9958008524870126,0.9997461021676594
15,0.995640205377039,0.9997069304721813
16,0.9954813899980771,0.9996660105155528
17,0.99532425013706,0.999623478544806
18,0.9951686507081338,0.9995794547412784
19,0.9950144739451334,0.9995340456045193
20,0.99486161643512,0.9994873459367484
21,0.9947099867761262,0.9994394404954711
22,0.9945595037054745,0.9993904053729622
23,0.9944100945878652,0.9993403091517228
24,0.9942616941820432,0.9992892138762248
25,0.9941142436256777,0.9992371758737291
26,0.993967689592985,0.9991842464507416
27,0.9938219835904228,0.9991304724866217
28,0.9936770813637319,0.9990758969417821
29,0.9935329423955098,0.9990205592946635
30,0.9933895294769569,0.9989644959190466
31,0.9932468083408199,0.9989077404111739
32,0.9931047473451589,0.9988503238744639
33,0.9929633171995857,0.9987922751682442
34,0.9928224907271956,0.9987336211258308
35,0.9926822426566566,0.9986743867463873
36,0.9925425494399123,0.998614595364273
37,0.9924033890917388,0.9985542687989888
38,0.9922647410480349,0.9984934274883448
39,0.9921265860402347,0.9984320906070664
40,0.9919889059836572,0.9983702761727214
41,0.9918516838779424,0.9983080011405747
42,0.9917149037180151,0.9982452814887403
43,0.9915785504142413,0.9981821322948092
44,0.9914426097206466,0.9981185678049672
45,0.9913070681702194,0.9980546014964754
46,0.9911719130164629,0.9979902461342728
47,0.991037132180474,0.9979255138223603
48,0.9909027142029212,0.9978604160505362
49,0.9907686482003801,0.9977949637369884
50,0.99063492382555,0.9977291672671772
51,0.9905015312309399,0.9976630365293981
52,0.9903684610356596,0.9975965809473607
53,0.9902357042949974,0.9975298095100836
54,0.9901032524725047,0.9974627307993699
55,0.9899710974143373,0.9973953530150965
56,0.989839231325636,0.9973276839985271
57,0.9897076467487513,0.9972597312538319
58,0.9895763365431385,0.9971915019679803
59,0.9894452938667696,0.9971230030291538
60,0.9893145121589247,0.9970542410438108
61,0.9891839851242387,0.9969852223525222
62,0.9890537067178934,0.9969159530446832
63,0.9889236711318578,0.9968464389721973
64,0.9887938727820836,0.9967766857622196
65,0.9886643062965805,0.9967066988290354
66,0.9885349665042936,0.9966364833851462
67,0.9884058484247229,0.9965660444516249
68,0.9882769472582211,0.9964953868678
69,0.9881482583769187,0.99642451530032
70,0.9880197773162263,0.9963534342516448
71,0.987891499766871,0.9962821480680106
72,0.9877634215674249,0.9962106609469042
73,0.9876355386972906,0.9961389769440846
74,0.9875078472701079,0.9960670999801859
75,0.9873803435275543,0.9959950338469293
76,0.9872530238335073,0.9959227822129744
77,0.9871258846685462,0.9958503486294327
78,0.9869989226247669,0.9957777365350693
79,0.9868721344008904,0.9957049492612118
80,0.9867455167976439,0.9956319900363876
81,0.9866190667133952,0.9955588619907072
82,0.9864927811400258,0.9954855681600108
83,0.986366657159025,0.9954121114897921
84,0.9862406919377922,0.995338494838917
85,0.9861148827261316,0.9952647209831453
86,0.9859892268529312,0.995190792618473
87,0.9858637217230103,0.9951167123643023
88,0.9857383648141266,0.9950424827664529
89,0.9856131536741355,0.994968106300022
90,0.9854880859182877,0.994893585372103
91,0.9853631592266612,0.994818922324373
92,0.9852383713417164,0.9947441194355525
93,0.9851137200659703,0.9946691789237505
94,0.9849892032597793,0.9945941029486961
95,0.9848648188392275,0.9945188936138674
96,0.9847405647741122,0.9944435529685206
97,0.9846164390860234,0.9943680830096269
98,0.9844924398465091,0.9942924856837203
99,0.9843685651753252,0.9942167628886637
100,0.9842448132387618,0.9941409164753349
101,0.9841211822480447,0.9940649482492399
102,0.9839976704578065,0.993988859972054
103,0.9838742761646239,0.9939126533630976
104,0.9837509977056174,0.9938363301007485
105,0.983627833457112,0.9937598918237932
106,0.9835047818333528,0.9936833401327235
107,0.9833818412852742,0.9936066765909768
108,0.9832590102993218,0.9935299027261267
109,0.9831362873963208,0.9934530200310248
110,0.9830136711303901,0.9933760299648952
111,0.9828911600879023,0.9932989339543862
112,0.9827687528864832,0.9932217333945795
113,0.9826464481740511,0.99314442964996
114,0.9825242446278946,0.9930670240553469
115,0.9824021409537853,0.9929895179167895
116,0.982280135885126,0.9929119125124278
117,0.9821582281821292,0.9928342090933217
118,0.982036416631029,0.9927564088842463
119,0.9819147000433218,0.9926785130844602
120,0.9817930772550343,0.9926005228684431
121,0.9816715471260198,0.9925224393866079
122,0.98155010853928,0.9924442637659846
123,0.9814287604003112,0.9923659971108817
124,0.9813075016364738,0.9922876405035223
125,0.9811863311963853,0.992209195004658
126,0.9810652480493335,0.9921306616541608
127,0.9809442511847115,0.9920520414715942
128,0.9808233396114724,0.9919733354567652
129,0.9807025123576015,0.9918945445902556
130,0.9805817684696087,0.9918156698339362
131,0.9804611070120363,0.9917367121314636
132,0.9803405270669849,0.9916576724087593
133,0.9802200277336547,0.9915785515744736
134,0.9800996081279015,0.9914993505204327
135,0.979979267381809,0.9914200701220733
136,0.9798590046432729,0.9913407112388605
137,0.9797388190756011,0.9912612747146933
138,0.9796187098571245,0.9911817613782969
139,0.9794986761808221,0.9911021720436024
140,0.9793787172539571,0.9910225075101139
141,0.9792588322977248,0.9909427685632642
142,0.9791390205469119,0.9908629559747602
143,0.9790192812495656,0.9907830705029153
144,0.9788996136666742,0.9907031128929743
145,0.9787800170718564,0.9906230838774259
146,0.9786604907510605,0.9905429841763072
147,0.9785410340022738,0.9904628144974976
148,0.9784216461352384,0.9903825755370053
149,0.9783023264711782,0.9903022679792437
150,0.9781830743425324,0.9902218924973011
151,0.9780638890926968,0.990141449753201
152,0.9779447700757741,0.9900609403981552
153,0.9778257166563301,0.9899803650728105
154,0.9777067282091575,0.9898997244074865
155,0.9775878041190466,0.989819019022408
156,0.9774689437805626,0.9897382495279295
157,0.9773501465978289,0.9896574165247549
158,0.9772314119843172,0.9895765206041489
159,0.9771127393626424,0.9894955623481447
160,0.9769941281643648,0.989414542329744
161,0.9768755778297958,0.9893334611131125
162,0.9767570878078115,0.9892523192537696
163,0.9766386575556683,0.9891711172987732
164,0.9765202865388267,0.9890898557868989
165,0.9764019742307779,0.9890085352488155
166,0.976283720112875,0.9889271562072537
167,0.9761655236741704,0.9888457191771729
168,0.9760473844112554,0.9887642246659212
169,0.9759293018281056,0.9886826731733925
170,0.9758112754359298,0.9886010651921795
171,0.9756933047530228,0.9885194012077217
172,0.9755753893046225,0.9884376816984507
173,0.9754575286227696,0.9883559071359307
174,0.9753397222461722,0.9882740779849963
175,0.9752219697200731,0.9881921947038865
176,0.9751042705961208,0.9881102577443747
177,0.9749866244322437,0.9880282675518959
178,0.974869030792527,0.9879462245656712
179,0.9747514892470932,0.9878641292188283
180,0.9746339993719859,0.9877819819385192
181,0.9745165607490557,0.9876997831460355
182,0.9743991729658488,0.9876175332569204
183,0.9742818356154995,0.9875352326810778
184,0.9741645482966242,0.9874528818228796
185,0.9740473106132185,0.9873704810812692
186,0.9739301221745559,0.9872880308498638
187,0.9738129825950906,0.9872055315170526
188,0.9736958914943614,0.9871229834660947
189,0.9735788484968976,0.9870403870752131
190,0.9734618532321281,0.9869577427176869
191,0.973344905334292,0.9868750507619416
192,0.9732280044423516,0.9867923115716374
193,0.9731111501999071,0.9867095255057545
194,0.9729943422551137,0.9866266929186781
195,0.9728775802605999,0.9865438141602793
196,0.9727608638733884,0.9864608895759963
197,0.9726441927548186,0.9863779195069124
198,0.9725275665704706,0.9862949042898324
199,0.9724109849900908,0.9862118442573578
200,0.97229444768752,0.9861287397379599
201,0.9721779543406223,0.9860455910560512
202,0.9720615046312155,0.9859623985320557
203,0.9719450982450039,0.9858791624824772
204,0.9718287348715112,0.9857958832199659
205,0.9717124142040168,0.9857125610533847
206,0.9715961359394915,0.9856291962878722
207,0.9714798997785355,0.9855457892249061
208,0.9713637054253185,0.9854623401623644
209,0.9712475525875192,0.9853788493945854
210,0.9711314409762676,0.985295317212426
211,0.9710153703060885,0.9852117439033197
212,0.9708993402948454,0.9851281297513325
213,0.9707833506636857,0.9850444750372183
214,0.970667401136988,0.9849607800384724
215,0.970551491442309,0.984877045029385
216,0.9704356213103331,0.9847932702810919
217,0.9703197904748215,0.984709456061626
218,0.970203998672564,0.9846256026359664
219,0.9700882456433297,0.9845417102660873
220,0.9699725311298212,0.9844577792110052
221,0.969856854877627,0.984373809726826
222,0.9697412166351775,0.9842898020667902
223,0.9696256161537004,0.984205756481318
224,0.9695100531871762,0.9841216732180531
225,0.9693945274922973,0.9840375525219055
226,0.9692790388284246,0.9839533946350941
227,0.9691635869575481,0.9838691997971872
228,0.9690481716442456,0.9837849682451442
229,0.968932792655644,0.9837007002133538
230,0.9688174497613805,0.9836163959336742
231,0.9687021427335649,0.9835320556354709
232,0.9685868713467425,0.9834476795456538
233,0.9684716353778574,0.9833632678887142
234,0.9683564346062176,0.9832788208867608
235,0.9682412688134592,0.9831943387595551
236,0.9681261377835124,0.9831098217245458
237,0.9680110413025678,0.983025269996903
238,0.9678959791590436,0.9829406837895516
239,0.9677809511435526,0.9828560633132039
240,0.9676659570488708,0.9827714087763917
241,0.9675509966699061,0.9826867203854981
242,0.9674360698036675,0.982601998344788
243,0.9673211762492353,0.9825172428564388
244,0.9672063158077313,0.9824324541205702
245,0.9670914882822896,0.9823476323352733
246,0.966976693478029,0.9822627776966396
247,0.9668619312020237,0.9821778903987887
248,0.9667472012632773,0.9820929706338966
249,0.9666325034726946,0.9820080185922225
250,0.966517837643056,0.9819230344621358
251,0.9664032035889911,0.9818380184301421
252,0.9662886011269531,0.981752970680909
253,0.966174030075194,0.9816678913972917
254,0.9660594902537397,0.9815827807603574
255,0.9659449814843659,0.9814976389494101
256,0.9658305035905745,0.9814124661420145
257,0.9657160563975696,0.9813272625140196
258,0.9656016397322355,0.9812420282395815
259,0.965487253423113,0.9811567634911871
260,0.9653728973003785,0.9810714684396753
261,0.9652585711958207,0.98098614325426
262,0.9651442749428207,0.9809007881025511
263,0.9650300083763298,0.980815403150576
264,0.9649157713328494,0.9807299885628006
265,0.9648015636504105,0.9806445445021494
266,0.9646873851685532,0.9805590711300262
267,0.9645732357283083,0.9804735686063335
268,0.9644591151721763,0.9803880370894925
269,0.9643450233441097,0.9803024767364619
270,0.9642309600894934,0.9802168877027568
271,0.9641169252551272,0.9801312701424677
272,0.9640029186892065,0.9800456242082781
273,0.963888940241306,0.9799599500514831
274,0.9637749897623609,0.9798742478220063
275,0.9636610671046498,0.9797885176684179
276,0.963547172121779,0.9797027597379517
277,0.9634333046686642,0.9796169741765214
278,0.9633194646015151,0.9795311611287375
279,0.963205651777819,0.9794453207379239
280,0.963091866056325,0.9793594531461332
281,0.9629781072970279,0.9792735584941629
282,0.9628643753611539,0.979187636921571
283,0.9627506701111439,0.9791016885666909
284,0.9626369914106403,0.9790157135666467
285,0.962523339124471,0.9789297120573683
286,0.9624097131186357,0.978843684173605
287,0.9622961132602912,0.9787576300489407
288,0.962182539417738,0.9786715498158076
289,0.9620689914604063,0.9785854436055003
290,0.9619554692588418,0.9784993115481894
291,0.9618419726846934,0.9784131537729348
292,0.9617285016106996,0.9783269704076993
293,0.9616150559106751,0.9782407615793611
294,0.9615016354594988,0.9781545274137274
295,0.9613882401331009,0.9780682680355464
296,0.9612748698084504,0.97798198356852
297,0.9611615243635434,0.977895674135316
298,0.9610482036773904,0.9778093398575807
299,0.9609349076300051,0.9777229808559501
300,0.9608216361023926,0.9776365972500618
301,0.9607083889765377,0.977550189158567
302,0.9605951661353939,0.9774637566991413
303,0.9604819674628722,0.9773772999884964
304,0.96036879284383,0.9772908191423908
305,0.9602556421640606,0.9772043142756409
306,0.960142515310282,0.9771177855021318
307,0.960029412170127,0.9770312329348273
308,0.9599163326321328,0.9769446566857813
309,0.9598032765857303,0.9768580568661471
310,0.9596902439212345,0.9767714335861883
311,0.9595772345298347,0.976684786955288
312,0.9594642483035845,0.9765981170819595
313,0.9593512851353919,0.9765114240738554
314,0.9592383449190108,0.9764247080377769
315,0.9591254275490307,0.9763379690796841
316,0.9590125329208677,0.9762512073047046
317,0.9588996609307558,0.9761644228171428
318,0.9587868114757376,0.976077615720489
319,0.9586739844536556,0.9759907861174284
320,0.9585611797631435,0.9759039341098494
321,0.9584483973036174,0.9758170597988529
322,0.9583356369752679,0.9757301632847601
323,0.9582228986790513,0.9756432446671219
324,0.9581101823166812,0.9755563040447259
325,0.957997487790621,0.9754693415156058
326,0.9578848150040753,0.9753823571770488
327,0.9577721638609825,0.9752953511256035
328,0.9576595342660066,0.9752083234570882
329,0.9575469261245299,0.9751212742665982
330,0.9574343393426449,0.9750342036485137
331,0.9573217738271474,0.9749471116965072
332,0.9572092294855291,0.9748599985035509
333,0.9570967062259698,0.9747728641619243
334,0.9569842039573304,0.9746857087632211
335,0.9568717225891464,0.9745985323983564
336,0.9567592620316202,0.9745113351575738
337,0.9566468221956146,0.9744241171304526
338,0.9565344029926458,0.974336878405914
339,0.9564220043348769,0.9742496190722285
340,0.9563096261351111,0.9741623392170223
341,0.9561972683067852,0.974075038927284
342,0.9560849307639632,0.9739877182893706
343,0.95597261342133,0.9739003773890147
344,0.9558603161941849,0.9738130163113305
345,0.9557480389984355,0.9737256351408198
346,0.955635781750592,0.9736382339613783
347,0.9555235443677602,0.9735508128563021
348,0.9554113267676366,0.9734633719082928
349,0.9552991288685018,0.9733759111994645
350,0.9551869505892148,0.9732884308113491
351,0.9550747918492076,0.9732009308249017
352,0.9549626525684793,0.9731134113205071
353,0.9548505326675905,0.9730258723779851
